census_name,clean_name,census_place_code,variable,sex,age,total_pop,total_pop_moe,pop_in_cook,pop_in_cook_moe,vintage
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_020E,Male,65 and 66 years,302,112,302,112,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_021E,Male,67 to 69 years,231,86,231,86,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_022E,Male,70 to 74 years,577,211,577,211,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_023E,Male,75 to 79 years,237,103,237,103,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_024E,Male,80 to 84 years,146,73,146,73,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_025E,Male,85 years and over,145,69,145,69,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_027E,Female,Under 5 years,812,213,812,213,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_028E,Female,5 to 9 years,631,160,631,160,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_029E,Female,10 to 14 years,602,152,602,152,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_030E,Female,15 to 17 years,377,147,377,147,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_031E,Female,18 and 19 years,208,148,208,148,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_032E,Female,20 years,36,28,36,28,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_033E,Female,21 years,203,130,203,130,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_034E,Female,22 to 24 years,307,121,307,121,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_035E,Female,25 to 29 years,590,177,590,177,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_036E,Female,30 to 34 years,1075,324,1075,324,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_037E,Female,35 to 39 years,860,248,860,248,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_038E,Female,40 to 44 years,854,231,854,231,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_039E,Female,45 to 49 years,788,201,788,201,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_040E,Female,50 to 54 years,998,299,998,299,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_041E,Female,55 to 59 years,1049,218,1049,218,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_042E,Female,60 and 61 years,200,93,200,93,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_043E,Female,62 to 64 years,329,116,329,116,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_044E,Female,65 and 66 years,332,161,332,161,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_045E,Female,67 to 69 years,246,84,246,84,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_046E,Female,70 to 74 years,400,129,400,129,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_047E,Female,75 to 79 years,431,156,431,156,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_048E,Female,80 to 84 years,185,77,185,77,2021 5 YR
"Rolling Meadows city, Illinois",Rolling Meadows,65338,B01001_049E,Female,85 years and over,461,197,461,197,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_003E,Male,Under 5 years,452,133,79,69,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_004E,Male,5 to 9 years,490,134,113,82,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_005E,Male,10 to 14 years,529,167,37,45,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_006E,Male,15 to 17 years,516,242,34,38,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_007E,Male,18 and 19 years,259,113,48,56,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_008E,Male,20 years,90,59,23,29,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_009E,Male,21 years,252,125,0,12,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_010E,Male,22 to 24 years,335,114,33,51,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_011E,Male,25 to 29 years,764,244,34,37,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_012E,Male,30 to 34 years,701,202,89,99,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_013E,Male,35 to 39 years,823,294,224,192,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_014E,Male,40 to 44 years,770,183,128,104,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_015E,Male,45 to 49 years,734,165,37,46,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_016E,Male,50 to 54 years,802,241,136,96,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_017E,Male,55 to 59 years,927,223,94,62,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_018E,Male,60 and 61 years,252,98,24,26,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_019E,Male,62 to 64 years,415,124,61,49,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_020E,Male,65 and 66 years,263,98,33,36,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_021E,Male,67 to 69 years,253,81,15,25,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_022E,Male,70 to 74 years,406,143,68,65,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_023E,Male,75 to 79 years,287,112,14,26,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_024E,Male,80 to 84 years,252,143,158,140,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_025E,Male,85 years and over,208,119,72,85,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_027E,Female,Under 5 years,663,238,30,50,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_028E,Female,5 to 9 years,779,323,257,251,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_029E,Female,10 to 14 years,625,302,215,267,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_030E,Female,15 to 17 years,350,113,26,32,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_031E,Female,18 and 19 years,174,99,25,41,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_032E,Female,20 years,115,89,60,77,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_033E,Female,21 years,370,254,100,126,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_034E,Female,22 to 24 years,611,267,88,67,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_035E,Female,25 to 29 years,591,180,33,54,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_036E,Female,30 to 34 years,767,202,77,63,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_037E,Female,35 to 39 years,538,148,105,82,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_038E,Female,40 to 44 years,893,232,242,162,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_039E,Female,45 to 49 years,720,181,97,102,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_040E,Female,50 to 54 years,960,240,163,100,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_041E,Female,55 to 59 years,941,201,185,142,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_042E,Female,60 and 61 years,290,95,81,52,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_043E,Female,62 to 64 years,889,318,282,220,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_044E,Female,65 and 66 years,291,99,61,50,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_045E,Female,67 to 69 years,372,164,39,46,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_046E,Female,70 to 74 years,396,99,70,55,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_047E,Female,75 to 79 years,441,155,123,105,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_048E,Female,80 to 84 years,248,154,0,12,2021 5 YR
"Roselle village, Illinois",Roselle,65806,B01001_049E,Female,85 years and over,196,113,11,18,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_003E,Male,Under 5 years,118,79,118,79,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_004E,Male,5 to 9 years,128,109,128,109,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_005E,Male,10 to 14 years,126,72,126,72,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_006E,Male,15 to 17 years,123,92,123,92,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_007E,Male,18 and 19 years,100,82,100,82,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_008E,Male,20 years,22,25,22,25,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_009E,Male,21 years,15,21,15,21,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_010E,Male,22 to 24 years,89,90,89,90,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_011E,Male,25 to 29 years,123,82,123,82,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_012E,Male,30 to 34 years,175,100,175,100,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_013E,Male,35 to 39 years,41,23,41,23,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_014E,Male,40 to 44 years,254,141,254,141,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_015E,Male,45 to 49 years,105,62,105,62,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_016E,Male,50 to 54 years,160,132,160,132,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_017E,Male,55 to 59 years,280,141,280,141,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_018E,Male,60 and 61 years,27,19,27,19,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_019E,Male,62 to 64 years,128,96,128,96,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_020E,Male,65 and 66 years,66,57,66,57,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_021E,Male,67 to 69 years,12,15,12,15,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_022E,Male,70 to 74 years,28,23,28,23,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_023E,Male,75 to 79 years,58,43,58,43,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_024E,Male,80 to 84 years,63,38,63,38,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_025E,Male,85 years and over,24,24,24,24,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_027E,Female,Under 5 years,102,78,102,78,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_028E,Female,5 to 9 years,83,64,83,64,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_029E,Female,10 to 14 years,44,32,44,32,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_030E,Female,15 to 17 years,84,71,84,71,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_031E,Female,18 and 19 years,126,144,126,144,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_032E,Female,20 years,0,12,0,12,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_033E,Female,21 years,30,47,30,47,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_034E,Female,22 to 24 years,19,21,19,21,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_035E,Female,25 to 29 years,230,120,230,120,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_036E,Female,30 to 34 years,133,74,133,74,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_037E,Female,35 to 39 years,80,37,80,37,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_038E,Female,40 to 44 years,79,47,79,47,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_039E,Female,45 to 49 years,158,111,158,111,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_040E,Female,50 to 54 years,188,107,188,107,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_041E,Female,55 to 59 years,47,28,47,28,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_042E,Female,60 and 61 years,71,82,71,82,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_043E,Female,62 to 64 years,85,87,85,87,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_044E,Female,65 and 66 years,68,65,68,65,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_045E,Female,67 to 69 years,26,17,26,17,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_046E,Female,70 to 74 years,44,25,44,25,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_047E,Female,75 to 79 years,8,7,8,7,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_048E,Female,80 to 84 years,24,22,24,22,2021 5 YR
"Rosemont village, Illinois",Rosemont,65819,B01001_049E,Female,85 years and over,33,36,33,36,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_003E,Male,Under 5 years,407,177,407,177,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_004E,Male,5 to 9 years,336,150,336,150,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_005E,Male,10 to 14 years,530,218,530,218,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_006E,Male,15 to 17 years,124,101,124,101,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_007E,Male,18 and 19 years,237,147,237,147,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_008E,Male,20 years,26,34,26,34,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_009E,Male,21 years,157,117,157,117,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_010E,Male,22 to 24 years,242,124,242,124,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_011E,Male,25 to 29 years,268,189,268,189,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_012E,Male,30 to 34 years,618,256,618,256,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_013E,Male,35 to 39 years,306,117,306,117,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_014E,Male,40 to 44 years,206,93,206,93,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_015E,Male,45 to 49 years,89,53,89,53,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_016E,Male,50 to 54 years,248,142,248,142,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_017E,Male,55 to 59 years,221,98,221,98,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_018E,Male,60 and 61 years,94,72,94,72,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_019E,Male,62 to 64 years,147,80,147,80,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_020E,Male,65 and 66 years,88,77,88,77,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_021E,Male,67 to 69 years,68,37,68,37,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_022E,Male,70 to 74 years,151,99,151,99,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_023E,Male,75 to 79 years,74,59,74,59,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_024E,Male,80 to 84 years,0,17,0,17,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_025E,Male,85 years and over,17,21,17,21,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_027E,Female,Under 5 years,377,213,377,213,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_028E,Female,5 to 9 years,299,148,299,148,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_029E,Female,10 to 14 years,479,153,479,153,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_030E,Female,15 to 17 years,215,124,215,124,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_031E,Female,18 and 19 years,352,152,352,152,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_032E,Female,20 years,159,109,159,109,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_033E,Female,21 years,0,17,0,17,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_034E,Female,22 to 24 years,178,96,178,96,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_035E,Female,25 to 29 years,253,162,253,162,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_036E,Female,30 to 34 years,475,190,475,190,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_037E,Female,35 to 39 years,439,181,439,181,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_038E,Female,40 to 44 years,264,102,264,102,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_039E,Female,45 to 49 years,349,128,349,128,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_040E,Female,50 to 54 years,424,161,424,161,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_041E,Female,55 to 59 years,171,81,171,81,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_042E,Female,60 and 61 years,128,82,128,82,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_043E,Female,62 to 64 years,187,79,187,79,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_044E,Female,65 and 66 years,92,62,92,62,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_045E,Female,67 to 69 years,121,57,121,57,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_046E,Female,70 to 74 years,131,82,131,82,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_047E,Female,75 to 79 years,98,57,98,57,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_048E,Female,80 to 84 years,63,43,63,43,2021 5 YR
"Sauk Village village, Illinois",Sauk Village,67769,B01001_049E,Female,85 years and over,73,62,73,62,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_003E,Male,Under 5 years,2719,417,2719,417,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_004E,Male,5 to 9 years,3110,564,3110,564,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_005E,Male,10 to 14 years,2157,359,2157,359,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_006E,Male,15 to 17 years,1124,238,1124,238,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_007E,Male,18 and 19 years,477,134,477,134,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_008E,Male,20 years,147,89,147,89,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_009E,Male,21 years,265,159,265,159,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_010E,Male,22 to 24 years,1343,342,1343,342,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_011E,Male,25 to 29 years,2233,394,2233,394,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_012E,Male,30 to 34 years,3404,487,3404,487,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_013E,Male,35 to 39 years,3206,295,3206,295,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_014E,Male,40 to 44 years,3189,475,3189,475,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_015E,Male,45 to 49 years,2415,315,2415,315,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_016E,Male,50 to 54 years,2331,351,2331,351,2021 5 YR
"Schaumburg village, Illinois",Schaumburg,68003,B01001_017E,Male,55 to 59 years,2612,395,2612,395,2021 5 YR
